case,label,DSC,HD,HD95,ASSD,RVE,absRVE,n_pred,n_ref
LISA_0003,1,0.39118198874296434,4.47213595499958,3.3166247903554,1.7091871459869763,0.09430255402750491,0.09430255402750491,1114,1018
LISA_0003,2,0.400382226469183,4.123105625617661,3.1622776601683795,1.6038797258136814,0.40022935779816515,0.40022935779816515,1221,872
LISA_0003,3,0.8205811339605362,4.58257569495584,2.0,0.7428958367017999,0.004506008010680908,0.004506008010680908,6019,5992
LISA_0003,4,0.8179397911120213,2.23606797749979,1.4142135623730951,0.6657817639366475,0.01610239471511148,0.01610239471511148,4922,4844
LISA_0003,5,0.8293558227166696,3.0,1.4142135623730951,0.6978647420150557,0.13770617568085922,0.13770617568085922,2966,2607
LISA_0003,6,0.8655112651646447,2.0,1.0,0.5940883717029674,-0.0069084628670120895,0.0069084628670120895,2875,2895
LISA_0003,7,0.846869909239004,3.3166247903554,2.0,0.8660415667098976,-0.049477984566500224,0.049477984566500224,4188,4406
LISA_0003,8,0.898344010637012,3.1622776601683795,1.4142135623730951,0.5958247506145733,-0.12785698121747002,0.12785698121747002,3854,4419
LISA_0003,9,0.8978414895369913,2.449489742783178,2.0,0.7476960116579201,-0.04761138812932283,0.04761138812932283,5921,6217
LISA_0003,10,0.8889063482086738,3.0,2.0,0.8024717913407108,-0.12658227848101267,0.12658227848101267,5934,6794
LISA_0003,11,0.7092024539877301,3.3166247903554,1.4142135623730951,0.8081349986628394,0.05419029615626969,0.05419029615626969,8365,7935
LISA_0005,1,0.28217821782178215,6.164414002968976,4.242640687119285,2.042609501218405,-0.5216936748562467,0.5216936748562467,915,1913
LISA_0005,2,0.5981112277019937,5.744562646538029,3.4641016151377544,1.3132148928623386,-0.3102836879432624,0.3102836879432624,1167,1692
LISA_0005,3,0.7378391711889491,3.7416573867739413,2.449489742783178,0.943299512668594,-0.056194859992328344,0.056194859992328344,4921,5214
LISA_0005,4,0.5767584097859327,4.242640687119285,3.0,1.382756681733309,-0.2538269846920612,0.2538269846920612,4192,5618
LISA_0005,5,0.8661032028469751,2.0,1.4142135623730951,0.558002062688152,0.04735883424408015,0.04735883424408015,2300,2196
LISA_0005,6,0.6729980574142025,4.123105625617661,2.278752330556429,1.1620227787805977,0.0038927335640138406,0.0038927335640138406,2321,2312
LISA_0005,7,0.8726659751037344,4.123105625617661,2.0,0.7181400569435936,-0.1084130488103998,0.1084130488103998,3635,4077
LISA_0005,8,0.8043972706595905,3.1622776601683795,2.0,1.0136633855424968,-0.14181732801127026,0.14181732801127026,3655,4259
LISA_0005,9,0.8483670295489891,3.7416573867739413,2.23606797749979,0.9742759022494636,-0.2026554856743536,0.2026554856743536,4564,5724
LISA_0005,10,0.8360134459889161,3.4641016151377544,2.23606797749979,1.092508308694691,-0.1935007385524372,0.1935007385524372,4914,6093
LISA_0005,11,0.42628182890446126,5.0990195135927845,3.3166247903554,1.3309503581229258,0.08129963898916967,0.08129963898916967,7488,6925
LISA_0007,1,0.6870789957134109,4.242640687119285,2.449489742783178,0.8801315989897615,0.6770491803278689,0.6770491803278689,1023,610
LISA_0007,2,0.7455688965122927,4.47213595499958,2.8284271247461903,0.7654959380781824,0.5645161290322581,0.5645161290322581,1067,682
LISA_0007,3,0.8969225327201981,3.0,1.0,0.5259291425900686,0.049441786283891544,0.049441786283891544,7238,6897
LISA_0007,4,0.8959720695674662,2.0,1.4142135623730951,0.5490540216779624,0.00687686518749189,0.00687686518749189,7760,7707
LISA_0007,5,0.8900343642611683,1.4142135623730951,1.0,0.4326963292105513,0.06994665085951393,0.06994665085951393,1805,1687
LISA_0007,6,0.84765625,2.23606797749979,1.4142135623730951,0.5518655647841418,0.05034324942791762,0.05034324942791762,1836,1748
LISA_0007,7,0.8640330001586546,3.0,1.7320508075688772,0.6817070657221539,-0.05402902130287126,0.05402902130287126,3064,3239
LISA_0007,8,0.8253021503688589,2.8284271247461903,2.0,0.9000339022465169,-0.12231063955201886,0.12231063955201886,2978,3393
LISA_0007,9,0.9274013763690996,1.7320508075688772,1.0,0.5294318173664062,-0.019389518141677865,0.019389518141677865,5108,5209
LISA_0007,10,0.926899187768753,2.0,1.4142135623730951,0.5208093637786456,0.054377699254024345,0.054377699254024345,5371,5094
LISA_0007,11,0.8110176935625549,3.0,1.4142135623730951,0.5285962785606438,0.03758629506520072,0.03758629506520072,8116,7822
LISA_0014,1,0.7508001828989483,3.0,1.4142135623730951,0.7535177413142354,0.04392523364485981,0.04392523364485981,1117,1070
LISA_0014,2,0.7091531223267751,2.23606797749979,1.7320508075688772,0.8468949823134134,0.0763765541740675,0.0763765541740675,1212,1126
LISA_0014,3,0.8259944344409887,3.3166247903554,1.0,0.5245587288024426,0.16324362606232296,0.16324362606232296,3285,2824
LISA_0014,4,0.744131455399061,6.4031242374328485,1.4142135623730951,0.6271555802519845,0.19965576592082615,0.19965576592082615,2788,2324
LISA_0014,5,0.818867111781176,5.477225575051661,2.0,0.7561890299505952,-0.17204724409448818,0.17204724409448818,2103,2540
LISA_0014,6,0.816509645580978,3.7416573867739413,1.4142135623730951,0.7426485706131501,-0.0692940666955392,0.0692940666955392,2149,2309
LISA_0014,7,0.8215856095936043,6.0,3.0,0.987621027493026,0.048307860262008735,0.048307860262008735,3841,3664
LISA_0014,8,0.8795180722891566,2.449489742783178,1.4142135623730951,0.6146913787731657,0.07191679049034175,0.07191679049034175,3607,3365
LISA_0014,9,0.9405892140550064,1.7320508075688772,1.0,0.4304107304846364,0.006480754124116261,0.006480754124116261,5125,5092
LISA_0014,10,0.9232204496688123,2.23606797749979,1.4142135623730951,0.5341974461395591,0.019404672192916354,0.019404672192916354,5411,5308
LISA_0014,11,0.6926272066458983,2.8284271247461903,1.4142135623730951,0.6743422010806048,0.09461663947797716,0.09461663947797716,6039,5517
LISA_0021,1,0.30755064456721914,8.831760866327848,7.0710678118654755,2.5617996019565017,-0.44412607449856734,0.44412607449856734,776,1396
LISA_0021,2,0.31722880583409296,6.0,5.0990195135927845,2.353604892508037,-0.5215633423180593,0.5215633423180593,710,1484
LISA_0021,3,0.5673972602739726,5.0990195135927845,3.605551275463989,1.3185604857621411,0.1276595744680851,0.1276595744680851,3869,3431
LISA_0021,4,0.6995395811673846,6.6332495807108,3.0,0.9309681656659662,0.4210715569938871,0.4210715569938871,3952,2781
LISA_0021,5,0.6589653440482169,3.7416573867739413,2.8284271247461903,1.388916767589377,-0.18615244457941088,0.18615244457941088,2680,3293
LISA_0021,6,0.7949537426408747,2.8284271247461903,1.7320508075688772,0.8749526999311816,-0.10849506840598154,0.10849506840598154,2802,3143
LISA_0021,7,0.5894206549118388,5.744562646538029,4.358898943540674,2.189836418089623,-0.27176616915422885,0.27176616915422885,3513,4824
LISA_0021,8,0.7494215640906987,4.0,3.0,1.3721988139420713,-0.19616026711185308,0.19616026711185308,3852,4792
LISA_0021,9,0.7995503286060187,3.605551275463989,2.449489742783178,1.3272067601129975,-0.17083201518506802,0.17083201518506802,5242,6322
LISA_0021,10,0.8836557821938195,3.7416573867739413,2.0,0.7755296483743739,-0.17144229230030414,0.17144229230030414,5176,6247
LISA_0021,11,0.5641630426770841,4.69041575982343,2.8284271247461903,0.9150061779596699,0.09464258144202563,0.09464258144202563,7090,6477
LISA_0029,1,0.5982384823848238,4.123105625617661,3.0,1.2855702497292003,0.031658637302133516,0.031658637302133516,1499,1453
LISA_0029,2,0.7980997624703088,3.0,1.4142135623730951,0.6626339965192569,-0.10238248551191242,0.10238248551191242,1394,1553
LISA_0029,3,0.8788648244958924,4.123105625617661,1.4142135623730951,0.49458077629558816,-0.0895990868882865,0.0895990868882865,6381,7009
LISA_0029,4,0.8331526936563596,4.123105625617661,1.4142135623730951,0.7502783409543988,-0.16098018525032243,0.16098018525032243,7156,8529
LISA_0029,5,0.8250686480374737,5.0990195135927845,2.0,0.8117358794974003,0.2912657290895633,0.2912657290895633,3489,2702
LISA_0029,6,0.8301776871540927,5.830951894845301,2.0,0.8146113137176196,0.005257009345794392,0.005257009345794392,3442,3424
LISA_0029,7,0.9027221366204417,2.23606797749979,1.4142135623730951,0.6016991126556687,-0.11665699361578642,0.11665699361578642,4566,5169
LISA_0029,8,0.901337264399284,2.23606797749979,1.7320508075688772,0.5928081141767966,-0.06735856735856736,0.06735856735856736,4583,4914
LISA_0029,9,0.912863672640209,2.449489742783178,1.4142135623730951,0.6851692157519341,-0.05709049901325063,0.05709049901325063,6689,7094
LISA_0029,10,0.9446316097846785,1.7320508075688772,1.0,0.44304806354131837,-0.02659343835814424,0.02659343835814424,6735,6919
LISA_0029,11,0.7772488346722206,3.7416573867739413,1.4142135623730951,0.6223875535406765,-0.04630885487308661,0.04630885487308661,9844,10322
LISA_0031,1,0.7706422018348624,2.449489742783178,1.4142135623730951,0.693089238688977,0.31138392857142855,0.31138392857142855,1175,896
LISA_0031,2,0.8473040326234708,2.449489742783178,1.4142135623730951,0.47571673237474726,0.058768656716417914,0.058768656716417914,1135,1072
LISA_0031,3,0.8149227630428446,7.0710678118654755,2.23606797749979,0.5705462481527646,-0.17256990679094542,0.17256990679094542,3107,3755
LISA_0031,4,0.7978402413847864,7.874007874011811,2.0,0.636607660394147,-0.15715539947322213,0.15715539947322213,2880,3417
LISA_0031,5,0.8584306494570785,3.0,2.0,0.596592132584199,-0.043687374749499,0.043687374749499,2386,2495
LISA_0031,6,0.8841237113402062,2.0,1.0,0.4763271676843036,-0.07463279078999603,0.07463279078999603,2331,2519
LISA_0031,7,0.7870567086125184,3.1622776601683795,2.8284271247461903,1.0712439256149784,0.4466213514594162,0.4466213514594162,3618,2501
LISA_0031,8,0.8179470626210459,4.0,3.0,0.9509514060277768,0.4015503875968992,0.4015503875968992,3616,2580
LISA_0031,9,0.9042897401106357,2.0,2.0,0.6593032971241782,0.15351764441447516,0.15351764441447516,5132,4449
LISA_0031,10,0.8725901992460958,3.0,3.0,0.8496792763143964,0.22022955523672882,0.22022955523672882,5103,4182
LISA_0031,11,0.8543531326281529,3.0,1.0,0.42373602366598395,0.02777395847655713,0.02777395847655713,7475,7273
LISA_0038,1,0.7713567839195979,2.449489742783178,1.4142135623730951,0.8113208187098564,-0.1867881548974943,0.1867881548974943,1428,1756
LISA_0038,2,0.8214605067064084,3.1622776601683795,1.7320508075688772,0.6450562839474918,-0.17959848073792728,0.17959848073792728,1512,1843
LISA_0038,3,0.8503646086533787,4.69041575982343,1.4142135623730951,0.5726638122454761,0.030201342281879196,0.030201342281879196,5219,5066
LISA_0038,4,0.7838956478113633,4.123105625617661,1.4142135623730951,0.6737628926309563,0.10647291941875825,0.10647291941875825,4188,3785
LISA_0038,5,0.8641277232662564,2.23606797749979,1.4142135623730951,0.6270939186562666,0.09877835951134381,0.09877835951134381,3148,2865
LISA_0038,6,0.8176222870100421,5.385164807134504,1.4142135623730951,0.8228220425444384,0.026920551543007223,0.026920551543007223,3128,3046
LISA_0038,7,0.7498046220832868,4.123105625617661,3.0,1.4193762089965907,0.08157099697885196,0.08157099697885196,4654,4303
LISA_0038,8,0.8071037641014185,3.3166247903554,2.23606797749979,1.0888669661225405,0.02648257129923042,0.02648257129923042,4535,4418
LISA_0038,9,0.88517933679224,2.8284271247461903,2.0,0.8427065817350188,-0.01002543767768966,0.01002543767768966,6616,6683
LISA_0038,10,0.9031193976335604,2.449489742783178,2.0,0.758790431789895,-0.007857142857142858,0.007857142857142858,6945,7000
LISA_0038,11,0.8100511963222233,3.1622776601683795,1.4142135623730951,0.590244487958406,-0.012872417730717326,0.012872417730717326,9509,9633
LISA_0041,1,0.4838255977496484,5.656854249492381,4.242640687119285,1.3974669178671282,-0.21804511278195488,0.21804511278195488,624,798
LISA_0041,2,0.5945945945945946,6.4031242374328485,4.123105625617661,1.312593948331004,-0.46316614420062696,0.46316614420062696,685,1276
LISA_0041,3,0.8535956898571094,4.123105625617661,1.0,0.5205400795366179,-0.011180992313067784,0.011180992313067784,4245,4293
LISA_0041,4,0.8434992996307143,2.8284271247461903,1.0,0.528059442663206,0.06821174611535423,0.06821174611535423,4056,3797
LISA_0041,5,0.8534635879218473,3.0,1.4142135623730951,0.6341801323679446,0.281661600810537,0.281661600810537,2530,1974
LISA_0041,6,0.8646101113967438,3.1622776601683795,1.4142135623730951,0.5606701234824869,0.10365029292474087,0.10365029292474087,2449,2219
LISA_0041,7,0.8586696667135424,2.449489742783178,2.0,0.7707545112604866,-0.07342183690056896,0.07342183690056896,3420,3691
LISA_0041,8,0.8586659376708584,3.3166247903554,2.0,0.7658791761831558,-0.17054263565891473,0.17054263565891473,3317,3999
LISA_0041,9,0.9545899393227637,1.4142135623730951,1.0,0.33177078603516036,-0.03613300019219681,0.03613300019219681,5015,5203
LISA_0041,10,0.9516735796276647,1.7320508075688772,1.0,0.35569561755724205,-0.04911554384644336,0.04911554384644336,5053,5314
LISA_0041,11,0.8164021164021164,3.0,1.4142135623730951,0.5220847146887735,-0.11752988047808766,0.11752988047808766,7088,8032
LISA_0043,1,0.7508274231678487,4.358898943540674,2.449489742783178,0.8078985374944694,-0.14147627416520211,0.14147627416520211,977,1138
LISA_0043,2,0.7019344650611923,6.557438524302,3.7416573867739413,1.0604812147835965,-0.3158244680851064,0.3158244680851064,1029,1504
LISA_0043,3,0.8835329978025094,3.0,1.0,0.5354608739792267,0.011263187909894497,0.011263187909894497,7093,7014
LISA_0043,4,0.8100369953353708,2.449489742783178,1.4142135623730951,0.7750607680719995,0.08624161073825504,0.08624161073825504,6474,5960
LISA_0043,5,0.9035899043737263,2.23606797749979,1.0,0.44283746197222396,-0.08323317307692307,0.08323317307692307,3051,3328
LISA_0043,6,0.8275862068965517,4.358898943540674,2.0,0.7391236024330136,-0.0860705596107056,0.0860705596107056,3005,3288
LISA_0043,7,0.8034622259855113,3.3166247903554,3.0,1.2221848214161102,-0.1702530556033741,0.1702530556033741,4820,5809
LISA_0043,8,0.79301489470981,3.0,2.449489742783178,1.1992522131850536,-0.25506363147517475,0.25506363147517475,4156,5579
LISA_0043,9,0.918020569384409,2.449489742783178,1.4142135623730951,0.6110914555215914,-0.12204338698390482,0.12204338698390482,6273,7145
LISA_0043,10,0.9179517891899985,2.23606797749979,1.4142135623730951,0.623335308458982,-0.1361797125715083,0.1361797125715083,6191,7167
LISA_0043,11,0.7961693205644019,3.0,1.4142135623730951,0.5713346969585621,-0.02052720134604599,0.02052720134604599,8732,8915
LISA_0045,1,0.8238497141301389,2.23606797749979,1.4142135623730951,0.6240900602147865,0.030403537866224434,0.030403537866224434,1864,1809
LISA_0045,2,0.7722536469187258,5.0990195135927845,2.23606797749979,0.8217563458194665,-0.08166761850371217,0.08166761850371217,1608,1751
LISA_0045,3,0.9008617083577345,3.3166247903554,1.0,0.3937373014542393,-0.06835811247575953,0.06835811247575953,5765,6188
LISA_0045,4,0.7866174920969442,5.0990195135927845,1.7320508075688772,0.732678413656964,-0.055327868852459015,0.055327868852459015,5532,5856
LISA_0045,5,0.8764013452914798,3.0,1.4142135623730951,0.5857552433276065,-0.05187005187005187,0.05187005187005187,3473,3663
LISA_0045,6,0.8237613352608752,2.23606797749979,1.4142135623730951,0.8240340279573709,-0.027734577501296008,0.027734577501296008,3751,3858
LISA_0045,7,0.8586173320350535,5.0990195135927845,2.0,0.8194278790751568,0.1589236914021442,0.1589236914021442,5513,4757
LISA_0045,8,0.8492005813953488,4.242640687119285,2.23606797749979,0.8698791707022248,0.1941399242575244,0.1941399242575244,5991,5017
LISA_0045,9,0.9410361891134561,2.0,1.4142135623730951,0.5082310762683455,-0.08220900983306655,0.08220900983306655,8027,8746
LISA_0045,10,0.9272618334331936,2.449489742783178,1.4142135623730951,0.61454197350721,-0.022980336413172233,0.022980336413172233,8248,8442
LISA_0045,11,0.8659625657545977,3.1622776601683795,1.0,0.48189918860247416,-0.03407086740420074,0.03407086740420074,12049,12474
LISA_0052,1,0.6567404426559356,4.123105625617661,2.23606797749979,0.9929574317408806,0.055417700578990904,0.055417700578990904,1276,1209
LISA_0052,2,0.7910271546635183,3.1622776601683795,2.0,0.6549632191136963,0.10347682119205298,0.10347682119205298,1333,1208
LISA_0052,3,0.7257707032037074,4.47213595499958,1.7320508075688772,0.6647523318600488,0.21859633437639697,0.21859633437639697,2726,2237
LISA_0052,4,0.7776223776223776,4.242640687119285,1.4142135623730951,0.5208303336001165,0.13645418326693226,0.13645418326693226,2282,2008
LISA_0052,5,0.8048397938606319,3.0,2.0,0.7835815645596089,-0.05024027959807777,0.05024027959807777,2174,2289
LISA_0052,6,0.7987861811391224,6.0,2.0,0.8517356771194818,0.053691275167785234,0.053691275167785234,2198,2086
LISA_0052,7,0.8189640627636241,2.449489742783178,2.0,0.8989930671964438,-0.1610300961836798,0.1610300961836798,2704,3223
LISA_0052,8,0.8555144793592113,3.1622776601683795,1.4142135623730951,0.712056958650548,-0.15410861529712824,0.15410861529712824,2975,3517
LISA_0052,9,0.861281228735297,2.8284271247461903,2.0,0.9139449857138221,-0.12417943107221006,0.12417943107221006,4803,5484
LISA_0052,10,0.8946872645064055,2.23606797749979,1.4142135623730951,0.7555972118369363,-0.037345165464965795,0.037345165464965795,5207,5409
LISA_0052,11,0.7474378326845158,4.69041575982343,1.4142135623730951,0.6404628276998534,-0.1581796897863623,0.1581796897863623,5753,6834
LISA_0054,1,0.8665413533834586,1.7320508075688772,1.0,0.4098839924887131,-0.03690036900369004,0.03690036900369004,1044,1084
LISA_0054,2,0.8120300751879699,2.23606797749979,1.4142135623730951,0.5466577454741653,0.0,0.0,1064,1064
LISA_0054,3,0.8759139784946236,3.3166247903554,1.0,0.5064019900845421,0.07635632953784327,0.07635632953784327,4821,4479
LISA_0054,4,0.8918692372170998,3.4641016151377544,1.0,0.40017481986240083,-0.013085891030216512,0.013085891030216512,4148,4203
LISA_0054,5,0.8679514632405425,5.0990195135927845,1.4142135623730951,0.5638075976769455,0.10888108379327646,0.10888108379327646,2210,1993
LISA_0054,6,0.8408900083963057,2.23606797749979,2.0,0.6640370814232168,0.12963790791238267,0.12963790791238267,2527,2237
LISA_0054,7,0.9138712601994561,2.23606797749979,1.0,0.434388706796907,0.07799547852298418,0.07799547852298418,2861,2654
LISA_0054,8,0.8742825402703203,2.23606797749979,1.4142135623730951,0.6074370067218237,0.25135473113797413,0.25135473113797413,3002,2399
LISA_0054,9,0.923558517620923,2.23606797749979,1.0,0.527208509058377,-0.034339023421992854,0.034339023421992854,4865,5038
LISA_0054,10,0.9165429165429165,2.23606797749979,1.4142135623730951,0.5774531674168751,-0.04698375870069606,0.04698375870069606,4929,5172
LISA_0054,11,0.779123619522622,3.0,1.0,0.4839084929954681,-0.0032011381824648766,0.0032011381824648766,5605,5623
LISA_0063,1,0.7155844155844155,3.3166247903554,2.23606797749979,0.9316706629586231,-0.2288671650373778,0.2288671650373778,1341,1739
LISA_0063,2,0.7152480097979179,3.605551275463989,2.23606797749979,0.9558481402018015,-0.21237000547345375,0.21237000547345375,1439,1827
LISA_0063,3,0.7906051944824158,7.3484692283495345,2.23606797749979,0.689012338550649,-0.1441420664206642,0.1441420664206642,3711,4336
LISA_0063,4,0.7747007744660878,5.385164807134504,1.4142135623730951,0.6976363413653092,-0.12620932277924363,0.12620932277924363,3974,4548
LISA_0063,5,0.8542630535360212,5.477225575051661,1.4142135623730951,0.6609008715375762,0.10504347826086957,0.10504347826086957,3177,2875
LISA_0063,6,0.8328647297719463,2.8284271247461903,1.4142135623730951,0.7001523285723599,0.061171925305859624,0.061171925305859624,3296,3106
LISA_0063,7,0.8531543624161074,4.123105625617661,2.0,0.9706579346733804,-0.24458058435438265,0.24458058435438265,4809,6366
LISA_0063,8,0.8082590664431307,4.242640687119285,3.0,1.2450001840851788,-0.2687137183012527,0.2687137183012527,4787,6546
